0x15 [(12, 0, 0), (18, 0, 4), (26, 4, 10)]
0x16 [(0, 0, 18), (0, 4, 24), (6, 10, 30)]
0x17 [(0, 16, 16), (0, 23, 23), (0, 30, 30)]
0x18 [(4, 0, 10), (8, 4, 16), (12, 8, 22)]
0x19 [(12, 9, 0), (20, 16, 6), (26, 24, 12)]
0x1a [(14, 0, 0), (20, 2, 6), (28, 6, 8)]
0x1b [(7, 0, 18), (10, 4, 24), (14, 8, 30)]
0x1c [(0, 0, 18), (6, 4, 24), (10, 8, 30)]
0x1d [(8, 0, 0), (14, 0, 0), (22, 0, 0)]
0x1e [(0, 10, 6), (0, 16, 9), (0, 24, 11)]
0x1f [(0, 11, 9), (0, 14, 12), (0, 20, 18)]
0x20 [(16, 12, 2), (22, 18, 4), (30, 26, 8)]
0x21 [(2, 3, 2), (5, 5, 5), (8, 8, 8)]
0x22 [(18, 0, 0), (24, 4, 0), (30, 8, 2)]
0x23 [(8, 0, 0), (16, 0, 0), (24, 2, 2)]
0x24 [(8, 0, 1), (16, 0, 0), (24, 2, 2)]
0x25 [(18, 4, 2), (24, 8, 4), (30, 12, 6)]
0x26 [(0, 0, 14), (4, 4, 24), (8, 8, 30)]
0x27 [(8, 0, 0), (17, 0, 0), (24, 2, 2)]
0x28 [(14, 0, 2), (20, 2, 4), (28, 6, 10)]
0x29 [(6, 4, 0), (10, 6, 2), (14, 8, 4)]
0x2a [(18, 14, 2), (24, 20, 6), (30, 26, 10)]
0x2b [(0, 5, 15), (0, 9, 24), (0, 15, 28)]
0x2c [(12, 0, 0), (16, 0, 0), (24, 2, 2)]
0x2d [(10, 0, 0), (16, 0, 0), (24, 2, 2)]
0x2e [(0, 2, 2), (5, 5, 5), (8, 8, 8)]
0x2f [(2, 2, 2), (4, 4, 4), (8, 8, 8)]
0x30 [(12, 6, 4), (19, 11, 9), (28, 18, 12)]
0x31 [(2, 10, 18), (6, 14, 22), (10, 18, 26)]
0x32 [(0, 14, 16), (6, 22, 24), (12, 28, 30)]
0x33 [(0, 14, 14), (0, 24, 24), (0, 30, 30)]
0x34 [(10, 0, 2), (16, 2, 4), (22, 2, 6)]
0x35 [(2, 2, 6), (6, 6, 10), (8, 8, 14)]
0x36 [(8, 8, 9), (12, 13, 12), (15, 17, 16)]
0x37 [(2, 6, 0), (8, 12, 6), (11, 16, 10)]
0x38 [(8, 8, 8), (12, 12, 12), (18, 18, 18)]
0x39 [(2, 6, 16), (4, 12, 22), (8, 18, 28)]
0x3a [(0, 6, 16), (2, 10, 24), (6, 14, 28)]
0x3b [(6, 6, 6), (8, 8, 8), (12, 12, 12)]
0x3c [(6, 6, 6), (10, 10, 10), (14, 14, 14)]
0x3d [(6, 2, 0), (10, 6, 4), (14, 10, 8)]
0x3e [(16, 4, 2), (22, 6, 4), (30, 10, 6)]
0x3f [(10, 0, 0), (16, 0, 0), (24, 4, 4)]
0x40 [(12, 2, 0), (18, 6, 0), (26, 10, 4)]
0x41 [(14, 14, 16), (20, 20, 22), (26, 26, 28)]
0x42 [(2, 2, 2), (5, 5, 5), (7, 8, 8)]
0x43 [(2, 6, 12), (4, 10, 18), (6, 14, 24)]
0x44 [(14, 4, 2), (20, 8, 2), (26, 12, 6)]
0x45 [(16, 12, 4), (22, 18, 8), (28, 24, 12)]
0x46 [(10, 0, 0), (16, 0, 0), (24, 0, 0)]
0x47 [(18, 12, 0), (24, 18, 4), (30, 24, 10)]
0x48 [(18, 14, 0), (24, 20, 4), (30, 26, 10)]
0x49 [(8, 0, 20), (14, 3, 26), (18, 6, 30)]
0x4a [(10, 0, 0), (16, 2, 4), (26, 4, 6)]
0x4b [(18, 14, 2), (24, 20, 4), (30, 26, 6)]
0x4c [(2, 4, 16), (4, 8, 22), (6, 12, 28)]
0x4d [(0, 12, 4), (2, 16, 8), (8, 22, 14)]
0x4e [(18, 0, 2), (24, 4, 10), (30, 10, 16)]
0x4f [(18, 12, 0), (24, 18, 4), (30, 24, 8)]
0x50 [(10, 0, 0), (16, 0, 2), (26, 4, 6)]
0x51 [(16, 12, 0), (22, 18, 4), (28, 24, 8)]
0x52 [(8, 0, 0), (16, 2, 4), (26, 4, 6)]
0x53 [(4, 0, 12), (8, 2, 18), (12, 6, 24)]
0x54 [(2, 2, 2), (6, 6, 6), (8, 8, 8)]
0x55 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x56 [(4, 2, 8), (8, 6, 14), (12, 10, 18)]
0x57 [(6, 4, 2), (10, 6, 4), (14, 8, 4)]
0x58 [(0, 0, 14), (4, 6, 24), (8, 10, 30)]
0x59 [(0, 0, 13), (4, 4, 19), (10, 6, 25)]
0x5a [(0, 6, 16), (2, 12, 22), (8, 18, 28)]
0x5b [(14, 0, 0), (20, 2, 4), (26, 6, 8)]
0x5c [(2, 2, 2), (4, 4, 4), (6, 6, 6)]
0x5d [(0, 11, 0), (4, 16, 0), (13, 23, 0)]
0x5e [(10, 10, 12), (14, 14, 16), (20, 20, 22)]
0x5f [(4, 10, 18), (6, 16, 24), (12, 22, 30)]
0x60 [(8, 0, 0), (16, 0, 0), (22, 0, 0)]
0x61 [(0, 0, 10), (4, 4, 18), (8, 8, 26)]
0x62 [(16, 16, 0), (22, 22, 2), (28, 28, 8)]
0x63 [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0x64 [(18, 14, 0), (24, 20, 4), (30, 26, 8)]
0x65 [(8, 12, 0), (16, 22, 0), (22, 31, 0)]
0x66 [(16, 2, 0), (22, 4, 0), (30, 8, 0)]
0x67 [(2, 2, 2), (4, 5, 5), (8, 8, 8)]
0x68 [(10, 0, 0), (16, 0, 0), (22, 0, 0)]
0x69 [(2, 4, 18), (4, 10, 24), (8, 16, 30)]
0x6a [(2, 6, 14), (6, 12, 20), (10, 16, 26)]
0x6b [(10, 0, 0), (16, 3, 0), (26, 6, 0)]
0x6c [(12, 0, 0), (18, 0, 0), (26, 0, 0)]
0x6d [(7, 3, 1), (11, 5, 3), (16, 9, 5)]
0x6e [(0, 0, 12), (4, 4, 20), (8, 8, 26)]
0x6f [(0, 0, 14), (2, 4, 24), (4, 8, 30)]
0x70 [(12, 2, 8), (20, 6, 15), (26, 10, 22)]
0x71 [(12, 2, 8), (20, 6, 15), (27, 10, 22)]
0x72 [(12, 0, 2), (18, 2, 4), (26, 4, 8)]
0x73 [(2, 2, 4), (6, 6, 8), (10, 10, 12)]
0x74 [(7, 7, 10), (11, 11, 14), (14, 14, 18)]
0x75 [(12, 12, 14), (16, 16, 18), (22, 22, 24)]
0x76 [(12, 0, 2), (20, 2, 4), (28, 4, 6)]
0x77 [(14, 12, 6), (20, 18, 12), (26, 24, 18)]
0x78 [(14, 14, 18), (18, 18, 22), (24, 24, 28)]
0x79 [(16, 10, 16), (22, 16, 22), (28, 22, 28)]
0x7a [(14, 12, 10), (20, 18, 16), (26, 24, 22)]
0x7b [(20, 12, 16), (24, 18, 22), (30, 24, 28)]
0x7c [(16, 14, 2), (24, 22, 6), (30, 28, 10)]
0x7d [(0, 0, 14), (0, 4, 18), (4, 6, 26)]
0x7e [(0, 0, 14), (0, 0, 24), (0, 0, 30)]
0x7f [(12, 4, 16), (16, 8, 22), (22, 12, 28)]
0x80 [(12, 2, 0), (18, 4, 2), (26, 6, 4)]
0x81 [(0, 0, 14), (4, 4, 20), (8, 8, 26)]
0x82 [(6, 2, 18), (12, 6, 24), (18, 10, 30)]
0x83 [(4, 4, 6), (8, 8, 10), (12, 12, 14)]
0x84 [(16, 14, 4), (22, 20, 4), (28, 26, 6)]
0x85 [(0, 6, 16), (2, 12, 22), (6, 18, 28)]
0x86 [(0, 14, 0), (0, 20, 2), (0, 26, 4)]
0x87 [(16, 4, 0), (22, 6, 4), (28, 10, 6)]
0x88 [(8, 2, 18), (12, 6, 24), (18, 10, 30)]
0x89 [(2, 6, 18), (4, 10, 24), (8, 14, 30)]
0x8a [(12, 10, 4), (18, 16, 8), (24, 22, 12)]
0x8b [(18, 4, 2), (24, 8, 6), (30, 14, 12)]
0x8c [(0, 14, 2), (0, 20, 4), (0, 26, 6)]
0x8d [(8, 2, 16), (12, 4, 22), (16, 6, 30)]
0x8e [(2, 2, 9), (0, 6, 12), (2, 10, 18)]
0x8f [(0, 8, 13), (3, 11, 18), (7, 16, 25)]
0x90 [(16, 14, 4), (22, 20, 8), (28, 26, 14)]
0x91 [(16, 4, 2), (24, 6, 4), (30, 10, 6)]
0x92 [(0, 0, 0), (5, 5, 5), (8, 8, 8)]
0x93 [(0, 2, 16), (2, 4, 24), (4, 8, 30)]
0x94 [(18, 14, 2), (24, 20, 6), (30, 26, 12)]
0x95 [(18, 4, 0), (24, 8, 4), (30, 14, 10)]
0x96 [(8, 2, 18), (12, 6, 24), (16, 10, 30)]
0x97 [(14, 0, 2), (20, 2, 6), (26, 4, 10)]
0x98 [(0, 14, 2), (0, 22, 4), (0, 28, 6)]
0x99 [(12, 0, 0), (18, 0, 4), (26, 0, 6)]
0x9a [(10, 10, 10), (16, 16, 16), (22, 22, 22)]
0x9b [(14, 10, 4), (18, 14, 8), (24, 20, 12)]
0x9c [(18, 4, 14), (24, 8, 20), (30, 14, 26)]
0x9d [(16, 4, 0), (24, 8, 2), (28, 12, 4)]
0x9e [(12, 0, 2), (18, 0, 4), (28, 0, 8)]
0x9f [(2, 6, 16), (6, 10, 22), (12, 16, 28)]
0xa0 [(18, 13, 4), (25, 21, 6), (31, 28, 12)]
0xa1 [(12, 0, 2), (18, 0, 4), (26, 0, 8)]
0xa2 [(10, 0, 8), (14, 0, 12), (18, 6, 16)]
0xa3 [(0, 0, 14), (0, 0, 24), (4, 8, 30)]
0xa4 [(0, 5, 11), (0, 7, 18), (4, 8, 30)]
0xa5 [(0, 5, 11), (0, 7, 18), (6, 10, 22)]
0xa6 [(16, 12, 10), (22, 18, 16), (26, 22, 20)]
0xa7 [(2, 4, 8), (4, 6, 12), (6, 8, 16)]
0xa8 [(8, 8, 8), (12, 12, 12), (16, 16, 16)]
0xa9 [(0, 14, 0), (0, 22, 4), (0, 30, 8)]
0xaa [(10, 10, 11), (14, 14, 16), (20, 20, 22)]
0xab [(2, 2, 4), (5, 5, 7), (8, 8, 10)]
0xac [(10, 0, 2), (16, 2, 4), (22, 6, 8)]
0xad [(2, 4, 14), (6, 8, 20), (10, 14, 26)]
0xae [(2, 8, 2), (4, 14, 4), (8, 20, 8)]
0xaf [(4, 8, 14), (6, 12, 20), (12, 18, 26)]
0xb0 [(10, 10, 12), (14, 14, 16), (22, 22, 24)]
0xb1 [(3, 3, 3), (6, 6, 6), (9, 9, 9)]
0xb2 [(2, 2, 8), (4, 4, 14), (8, 8, 20)]
0xb3 [(2, 2, 2), (2, 2, 2), (8, 8, 8)]
0xb4 [(3, 3, 3), (5, 5, 5), (8, 8, 8)]
0xb5 [(5, 6, 8), (10, 10, 12), (14, 14, 16)]
0xb6 [(0, 14, 0), (0, 22, 0), (0, 30, 0)]
0xb7 [(10, 18, 12), (14, 22, 16), (18, 28, 20)]
0xb8 [(12, 0, 0), (18, 0, 0), (26, 2, 2)]
0xb9 [(6, 10, 18), (12, 16, 24), (18, 22, 30)]
0xba [(8, 12, 18), (12, 16, 24), (18, 22, 30)]
0xbb [(12, 12, 16), (18, 18, 22), (24, 24, 28)]
0xbc [(12, 12, 12), (18, 18, 18), (24, 24, 24)]
0xbd [(0, 12, 6), (0, 18, 10), (0, 24, 14)]
0xbe [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0xbf [(16, 16, 16), (24, 24, 24), (2, 2, 2)]
0xc0 [(5, 5, 5), (8, 8, 8), (16, 16, 16)]
0xc1 [(22, 22, 22), (16, 16, 16), (22, 22, 22)]
0xc2 [(28, 28, 28), (16, 16, 16), (24, 24, 24)]
0xc3 [(12, 0, 0), (18, 2, 2), (28, 4, 4)]
0xc4 [(22, 0, 0), (14, 0, 0), (14, 14, 14)]
0xc5 [(24, 24, 24), (30, 30, 30), (30, 30, 30)]
0xc6 [(24, 24, 24), (18, 18, 18), (24, 24, 24)]
0xc7 [(28, 28, 28), (26, 26, 26), (22, 22, 22)]
0xc8 [(18, 18, 18), (24, 24, 24), (28, 28, 28)]
0xc9 [(28, 28, 28), (22, 22, 22), (16, 4, 2)]
0xca [(25, 7, 2), (30, 16, 0), (16, 16, 16)]
0xcb [(24, 24, 24), (12, 0, 2), (22, 2, 6)]
0xcc [(30, 6, 10), (16, 16, 16), (24, 24, 24)]
0xcd [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0xce [(16, 16, 20), (12, 12, 16), (10, 0, 0)]
0xcf [(16, 2, 4), (26, 4, 6), (16, 16, 16)]
0xd0 [(24, 24, 24), (8, 0, 0), (16, 0, 0)]
0xd1 [(24, 2, 4), (16, 16, 16), (24, 24, 24)]
0xd2 [(8, 0, 18), (14, 4, 24), (16, 8, 30)]
0xd3 [(16, 16, 16), (24, 24, 24), (2, 2, 2)]
0xd4 [(5, 5, 5), (6, 6, 6), (10, 10, 10)]
0xd5 [(5, 5, 5), (2, 2, 14), (6, 6, 24)]
0xd6 [(10, 10, 30), (16, 16, 16), (24, 24, 24)]
0xd7 [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0xd8 [(8, 8, 8), (5, 5, 5), (16, 16, 16)]
0xd9 [(22, 22, 22), (28, 28, 28), (28, 28, 28)]
0xda [(22, 22, 22), (0, 14, 0), (0, 22, 0)]
0xdb [(0, 30, 0), (8, 8, 8), (5, 5, 5)]
0xdc [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0xdd [(8, 8, 8), (5, 5, 5), (18, 0, 0)]
0xde [(24, 4, 0), (30, 8, 2), (16, 16, 16)]
0xdf [(24, 24, 24), (10, 0, 10), (12, 0, 12)]
0xe0 [(14, 0, 14), (22, 0, 0), (16, 0, 0)]
0xe1 [(8, 0, 8), (12, 2, 12), (14, 4, 14)]
0xe2 [(22, 0, 0), (16, 0, 0), (14, 0, 0)]
0xe3 [(22, 4, 6), (30, 6, 10), (16, 16, 16)]
0xe4 [(24, 24, 24), (14, 0, 2), (20, 4, 6)]
0xe5 [(28, 8, 10), (16, 16, 16), (24, 24, 24)]
0xe6 [(0, 14, 0), (0, 24, 0), (0, 30, 0)]
0xe7 [(16, 16, 16), (24, 24, 24), (18, 18, 18)]
0xe8 [(24, 24, 24), (28, 28, 28), (26, 26, 26)]
0xe9 [(23, 22, 22), (2, 2, 2), (5, 5, 5)]
0xea [(8, 8, 8), (8, 4, 14), (12, 6, 24)]
0xeb [(8, 4, 14), (12, 6, 24), (16, 10, 30)]
0xec [(5, 5, 5), (2, 2, 2), (8, 4, 14)]
0xed [(12, 6, 24), (16, 10, 30), (16, 16, 16)]
0xee [(24, 24, 24), (16, 6, 2), (22, 12, 4)]
0xef [(28, 24, 8), (16, 16, 16), (24, 24, 24)]
0xf0 [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0xf1 [(14, 14, 14), (22, 22, 22), (19, 18, 18)]
0xf2 [(26, 26, 26), (30, 30, 30), (16, 16, 16)]
0xf3 [(24, 24, 24), (18, 18, 18), (24, 24, 24)]
0xf4 [(28, 28, 28), (16, 16, 16), (24, 24, 24)]
0xf5 [(12, 9, 0), (20, 16, 6), (26, 24, 12)]
0xf6 [(16, 16, 16), (24, 24, 24), (18, 4, 0)]
0xf7 [(24, 8, 4), (30, 12, 8), (16, 16, 16)]
0xf8 [(24, 24, 24), (14, 0, 2), (20, 0, 4)]
0xf9 [(28, 0, 6), (16, 16, 16), (24, 24, 24)]
0xfa [(11, 2, 5), (16, 0, 3), (22, 4, 3)]
0xfb [(16, 16, 16), (24, 24, 24), (0, 0, 18)]
0xfc [(6, 4, 24), (10, 8, 30), (16, 16, 16)]
0xfd [(24, 24, 24), (14, 0, 0), (20, 2, 6)]
0xfe [(28, 6, 8), (16, 16, 16), (24, 24, 24)]
0xff [(0, 14, 0), (0, 20, 4), (0, 26, 10)]

Palette component 6 (5 RGB values)
0x0 [(2, 2, 2), (5, 5, 5), (8, 8, 8), (16, 16, 16), (24, 24, 24)]
0x1 [(2, 2, 2), (5, 5, 5), (8, 8, 8), (16, 16, 16), (22, 22, 22)]
0x2 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (16, 16, 16), (24, 24, 24)]
0x3 [(12, 0, 0), (18, 2, 2), (28, 4, 4), (22, 0, 0), (14, 0, 0)]
0x4 [(14, 14, 14), (24, 24, 24), (30, 30, 30), (30, 30, 30), (24, 24, 24)]
0x5 [(18, 18, 18), (24, 24, 24), (28, 28, 28), (26, 26, 26), (22, 22, 22)]
0x6 [(18, 18, 18), (24, 24, 24), (28, 28, 28), (28, 28, 28), (22, 22, 22)]
0x7 [(16, 4, 2), (25, 7, 2), (30, 16, 0), (16, 16, 16), (24, 24, 24)]
0x8 [(12, 0, 2), (22, 2, 6), (30, 6, 10), (16, 16, 16), (24, 24, 24)]
0x9 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (16, 16, 20), (12, 12, 16)]
0xa [(10, 0, 0), (16, 2, 4), (26, 4, 6), (16, 16, 16), (24, 24, 24)]
0xb [(8, 0, 0), (16, 0, 0), (24, 2, 4), (16, 16, 16), (24, 24, 24)]
0xc [(8, 0, 18), (14, 4, 24), (16, 8, 30), (16, 16, 16), (24, 24, 24)]
0xd [(2, 2, 2), (5, 5, 5), (6, 6, 6), (10, 10, 10), (5, 5, 5)]
0xe [(2, 2, 14), (6, 6, 24), (10, 10, 30), (16, 16, 16), (24, 24, 24)]
0xf [(16, 16, 16), (22, 22, 22), (28, 28, 28), (8, 8, 8), (5, 5, 5)]
0x10 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (28, 28, 28), (22, 22, 22)]
0x11 [(0, 14, 0), (0, 22, 0), (0, 30, 0), (8, 8, 8), (5, 5, 5)]
0x12 [(2, 2, 2), (5, 5, 5), (8, 8, 8), (8, 8, 8), (5, 5, 5)]
0x13 [(18, 0, 0), (24, 4, 0), (30, 8, 2), (16, 16, 16), (24, 24, 24)]
0x14 [(10, 0, 10), (12, 0, 12), (14, 0, 14), (22, 0, 0), (16, 0, 0)]
0x15 [(8, 0, 8), (12, 2, 12), (14, 4, 14), (22, 0, 0), (16, 0, 0)]
0x16 [(14, 0, 0), (22, 4, 6), (30, 6, 10), (16, 16, 16), (24, 24, 24)]
0x17 [(14, 0, 2), (20, 4, 6), (28, 8, 10), (16, 16, 16), (24, 24, 24)]
0x18 [(0, 14, 0), (0, 24, 0), (0, 30, 0), (16, 16, 16), (24, 24, 24)]
0x19 [(18, 18, 18), (24, 24, 24), (28, 28, 28), (26, 26, 26), (23, 22, 22)]
0x1a [(2, 2, 2), (5, 5, 5), (8, 8, 8), (8, 4, 14), (12, 6, 24)]
0x1b [(8, 4, 14), (12, 6, 24), (16, 10, 30), (5, 5, 5), (2, 2, 2)]
0x1c [(8, 4, 14), (12, 6, 24), (16, 10, 30), (16, 16, 16), (24, 24, 24)]
0x1d [(16, 6, 2), (22, 12, 4), (28, 24, 8), (16, 16, 16), (24, 24, 24)]
0x1e [(2, 2, 2), (5, 5, 5), (8, 8, 8), (14, 14, 14), (22, 22, 22)]
0x1f [(19, 18, 18), (26, 26, 26), (30, 30, 30), (16, 16, 16), (24, 24, 24)]
0x20 [(18, 18, 18), (24, 24, 24), (28, 28, 28), (16, 16, 16), (24, 24, 24)]
0x21 [(12, 9, 0), (20, 16, 6), (26, 24, 12), (16, 16, 16), (24, 24, 24)]
0x22 [(18, 4, 0), (24, 8, 4), (30, 12, 8), (16, 16, 16), (24, 24, 24)]
0x23 [(14, 0, 2), (20, 0, 4), (28, 0, 6), (16, 16, 16), (24, 24, 24)]
0x24 [(11, 2, 5), (16, 0, 3), (22, 4, 3), (16, 16, 16), (24, 24, 24)]
0x25 [(0, 0, 18), (6, 4, 24), (10, 8, 30), (16, 16, 16), (24, 24, 24)]
0x26 [(14, 0, 0), (20, 2, 6), (28, 6, 8), (16, 16, 16), (24, 24, 24)]
0x27 [(0, 14, 0), (0, 20, 4), (0, 26, 10), (16, 16, 16), (24, 24, 24)]
0x28 [(8, 4, 14), (12, 8, 20), (18, 14, 26), (16, 16, 16), (24, 24, 24)]
0x29 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (22, 0, 0), (16, 0, 0)]
0x2a [(8, 0, 0), (14, 0, 0), (22, 0, 0), (16, 16, 16), (24, 24, 24)]
0x2b [(2, 2, 2), (5, 5, 5), (8, 8, 8), (30, 30, 0), (24, 24, 0)]
0x2c [(16, 12, 2), (22, 18, 4), (30, 26, 8), (16, 16, 16), (24, 24, 24)]
0x2d [(2, 3, 2), (5, 5, 5), (8, 8, 8), (16, 16, 16), (24, 24, 24)]
0x2e [(8, 0, 0), (16, 0, 0), (24, 2, 2), (16, 16, 16), (24, 24, 24)]
0x2f [(14, 8, 0), (24, 12, 0), (30, 16, 0), (16, 16, 16), (24, 24, 24)]
0x30 [(14, 0, 0), (20, 0, 8), (28, 4, 12), (16, 16, 16), (24, 24, 24)]
0x31 [(18, 4, 2), (24, 8, 4), (30, 12, 6), (16, 16, 16), (24, 24, 24)]
0x32 [(2, 2, 18), (6, 6, 24), (10, 10, 30), (16, 16, 16), (24, 24, 24)]
0x33 [(0, 10, 6), (0, 16, 9), (0, 24, 11), (16, 16, 16), (24, 24, 24)]
0x34 [(0, 0, 14), (4, 4, 24), (8, 8, 30), (16, 16, 16), (24, 24, 24)]
0x35 [(16, 0, 2), (22, 4, 6), (28, 6, 10), (16, 16, 16), (24, 24, 24)]
0x36 [(6, 4, 0), (10, 6, 2), (14, 8, 4), (14, 8, 4), (10, 6, 2)]
0x37 [(12, 0, 0), (16, 0, 0), (24, 2, 2), (16, 16, 16), (24, 24, 24)]
0x38 [(18, 14, 2), (24, 20, 6), (30, 26, 10), (16, 16, 16), (24, 24, 24)]
0x39 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (30, 30, 30), (24, 24, 24)]
0x3a [(2, 2, 2), (5, 5, 5), (8, 8, 8), (14, 14, 14), (24, 24, 24)]
0x3b [(16, 12, 2), (22, 18, 4), (28, 24, 8), (16, 16, 16), (24, 24, 24)]
0x3c [(14, 14, 14), (24, 24, 24), (30, 30, 30), (16, 16, 16), (24, 24, 24)]
0x3d [(8, 0, 0), (16, 0, 0), (22, 0, 0), (16, 16, 16), (24, 24, 24)]
0x3e [(2, 4, 8), (4, 6, 16), (6, 11, 20), (16, 16, 16), (24, 24, 24)]
0x3f [(0, 2, 12), (2, 6, 16), (6, 10, 20), (16, 16, 16), (24, 24, 24)]
0x40 [(10, 0, 0), (16, 0, 0), (24, 2, 2), (16, 16, 16), (24, 24, 24)]
0x41 [(2, 2, 2), (5, 5, 5), (8, 8, 8), (22, 0, 0), (16, 0, 0)]
0x42 [(0, 0, 8), (0, 0, 12), (0, 0, 18), (22, 0, 0), (16, 0, 0)]
0x43 [(2, 2, 2), (5, 5, 5), (8, 8, 8), (28, 28, 28), (22, 22, 22)]
0x44 [(2, 2, 2), (5, 5, 5), (8, 8, 8), (5, 5, 5), (8, 8, 8)]
0x45 [(2, 2, 2), (4, 4, 4), (8, 8, 8), (16, 16, 16), (24, 24, 24)]
0x46 [(16, 12, 2), (22, 16, 4), (28, 22, 6), (16, 16, 16), (24, 24, 24)]
0x47 [(14, 14, 0), (24, 24, 0), (30, 30, 0), (16, 16, 16), (24, 24, 24)]
0x48 [(16, 12, 0), (22, 18, 4), (28, 24, 8), (16, 16, 16), (24, 24, 24)]
0x49 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (28, 28, 28), (24, 24, 24)]
0x4a [(2, 2, 2), (5, 5, 5), (8, 8, 8), (8, 8, 8), (12, 12, 12)]
0x4b [(2, 2, 2), (6, 6, 6), (10, 10, 10), (16, 16, 16), (24, 24, 24)]
0x4c [(6, 2, 0), (10, 6, 4), (14, 10, 8), (16, 16, 16), (24, 24, 24)]
0x4d [(13, 0, 0), (18, 0, 0), (26, 0, 0), (16, 16, 18), (22, 22, 24)]
0x4e [(13, 0, 0), (18, 0, 0), (26, 0, 0), (16, 16, 16), (24, 24, 24)]
0x4f [(2, 2, 2), (5, 5, 5), (8, 8, 8), (10, 10, 10), (6, 6, 6)]
0x50 [(14, 4, 2), (20, 8, 2), (26, 12, 6), (16, 16, 16), (24, 24, 24)]
0x51 [(16, 12, 4), (22, 18, 8), (28, 24, 12), (16, 16, 16), (24, 24, 24)]
0x52 [(10, 0, 0), (16, 0, 0), (24, 0, 0), (24, 0, 0), (16, 0, 0)]
0x53 [(18, 12, 0), (24, 18, 4), (30, 24, 10), (16, 16, 16), (24, 24, 24)]
0x54 [(10, 0, 0), (16, 0, 5), (24, 0, 8), (16, 16, 16), (24, 24, 24)]
0x55 [(18, 14, 2), (24, 20, 4), (30, 26, 6), (16, 16, 16), (24, 24, 24)]
0x56 [(14, 10, 2), (20, 16, 6), (24, 22, 12), (16, 16, 16), (24, 24, 24)]
0x57 [(14, 10, 2), (20, 16, 8), (24, 22, 12), (16, 16, 16), (24, 24, 24)]
0x58 [(2, 2, 2), (4, 4, 4), (6, 6, 6), (30, 30, 30), (24, 24, 24)]
0x59 [(0, 0, 13), (4, 4, 19), (9, 6, 25), (16, 16, 16), (24, 24, 24)]
0x5a [(14, 10, 4), (20, 16, 6), (24, 22, 12), (16, 16, 16), (24, 24, 24)]
0x5b [(14, 10, 4), (20, 16, 6), (24, 22, 12), (30, 30, 30), (24, 24, 24)]
0x5c [(16, 16, 16), (22, 22, 22), (28, 28, 28), (16, 16, 16), (22, 22, 22)]
0x5d [(10, 0, 0), (16, 0, 0), (24, 0, 0), (16, 16, 16), (24, 24, 24)]
0x5e [(14, 0, 0), (16, 0, 0), (23, 0, 0), (16, 16, 16), (24, 24, 24)]
0x5f [(10, 4, 10), (14, 8, 14), (18, 12, 18), (16, 16, 16), (24, 24, 24)]
0x60 [(16, 16, 16), (22, 22, 22), (28, 28, 28), (18, 18, 18), (24, 24, 24)]
0x61 [(14, 14, 16), (20, 20, 22), (26, 26, 28), (16, 16, 16), (24, 24, 24)]
0x62 [(0, 0, 14), (4, 6, 24), (8, 10, 30), (16, 16, 16), (24, 24, 24)]
0x63 [(2, 2, 2), (4, 4, 4), (6, 6, 6), (6, 6, 6), (4, 4, 4)]
0x64 [(18, 14, 0), (24, 20, 4), (30, 26, 8), (28, 28, 28), (22, 22, 22)]
0x65 [(8, 5, 14), (12, 4, 24), (16, 6, 30), (16, 6, 30), (12, 4, 24)]
0x66 [(6, 10, 8), (8, 14, 12), (14, 20, 18), (14, 20, 18), (8, 14, 12)]
0x67 [(8, 8, 10), (12, 12, 14), (16, 16, 18), (16, 16, 18), (12, 12, 14)]
0x68 [(8, 12, 14), (12, 16, 18), (18, 22, 24), (18, 22, 24), (12, 16, 18)]
0x69 [(14, 0, 0), (20, 2, 4), (26, 6, 8), (16, 16, 16), (24, 24, 24)]
0x6a [(8, 0, 0), (12, 0, 0), (16, 0, 0), (16, 16, 16), (24, 24, 24)]
0x6b [(2, 2, 2), (4, 5, 5), (8, 8, 8), (16, 16, 16), (24, 24, 24)]
0x6c [(10, 0, 0), (16, 0, 0), (22, 0, 0), (16, 16, 16), (24, 24, 24)]
0x6d [(10, 0, 0), (16, 3, 0), (26, 6, 0), (16, 16, 16), (24, 24, 24)]
0x6e [(0, 12, 2), (2, 18, 4), (6, 26, 8), (16, 16, 16), (24, 24, 24)]
0x6f [(2, 2, 2), (4, 5, 5), (8, 8, 8), (8, 8, 8), (4, 5, 5)]
0x70 [(2, 2, 2), (6, 6, 6), (8, 8, 8), (16, 16, 16), (24, 24, 24)]
0x71 [(18, 14, 2), (24, 20, 6), (30, 26, 10), (24, 24, 24), (16, 16, 16)]
